cell,ix,iy,lon0,lat0,n_buildings,roof_area_m2,n_pv_buildings,pv_area_det_roof_m2,pv_area_exp_roof_m2,pv_area_exp_m2,pv_area_det_total_m2,pv_area_det_roofcand_m2,lon_center,lat_center,cell_area_km2,pv_ratio_det,pv_ratio_exp,pv_det_m2_per_km2,pv_exp_m2_per_km2,est_mwp_det,est_mwp_exp
0102_0058,102,58,71.04051583243981,29.5089663393252,23403,1110909.0135000001,0,0.0,0.0,0.0,0.0,0.0,71.0905158324398,29.558966339325202,107.41999255587768,0.0,0.0,0.0,0.0,0.0,0.0
0102_0060,102,60,71.04051583243981,29.7089663393252,50945,3440394.471,0,0.0,5.146980076695979,453.3333435058594,0.0,0.0,71.0905158324398,29.7589663393252,107.21099886079406,0.0,0.0,0.0,0.05,0.0,0.0009
0102_0061,102,61,71.04051583243981,29.808966339325202,38604,2479983.9736,0,0.0,0.0,2661.1767578125,0.0,0.0,71.0905158324398,29.858966339325203,107.10601229432679,0.0,0.0,0.0,0.0,0.0,0.0
0102_0063,102,63,71.04051583243981,30.0089663393252,36591,1698580.4944,0,0.0,0.0,4405.88232421875,7898.53466824803,0.0,71.0905158324398,30.058966339325202,106.89506105957794,0.0,0.0,0.0,0.0,0.0,0.0
0102_0071,102,71,71.04051583243981,30.808966339325202,21103,1340362.7097,12,554.8017019402178,489.37153381831126,131509.03125,136574.1241418526,0.0,71.0905158324398,30.858966339325203,106.03825442075347,0.0004,0.0004,5.23,4.62,0.0999,0.0881
0102_0072,102,72,71.04051583243981,30.9089663393252,29281,1695224.1351,4,214.41739872534527,128.64559411679505,130505.8828125,161469.85815221397,0.0,71.0905158324398,30.9589663393252,105.92969541018677,0.0001,0.0001,2.02,1.21,0.0386,0.0232
0102_0078,102,78,71.04051583243981,31.5089663393252,33955,2031450.226,11,1144.0603856356756,1071.3418194638186,79057.25,78883.14056038624,0.0,71.0905158324398,31.558966339325202,105.2715656490631,0.0006,0.0005,10.87,10.18,0.2059,0.1928
0102_0079,102,79,71.04051583243981,31.6089663393252,73040,4955123.1207,0,0.0,0.0,0.0,0.0,0.0,71.0905158324398,31.6589663393252,105.16075070040894,0.0,0.0,0.0,0.0,0.0,0.0
0102_0080,102,80,71.04051583243981,31.7089663393252,57984,3265565.6791,14,2295.0624925622833,1829.0671668021084,28180.392578125,39493.68332826102,0.0,71.0905158324398,31.7589663393252,105.04961460705566,0.0007,0.0006,21.85,17.41,0.4131,0.3292
0102_0093,102,93,71.04051583243981,33.0089663393252,28477,1680057.0976999998,0,0.0,0.0,70.5882339477539,0.0,0.0,71.0905158324398,33.058966339325195,103.57575273382568,0.0,0.0,0.0,0.0,0.0,0.0
0102_0094,102,94,71.04051583243981,33.1089663393252,18021,1358570.6573,126,9696.547019768255,8859.628840276713,23799.21484375,22596.854819501517,0.0,71.0905158324398,33.1589663393252,103.46015110269165,0.0071,0.0065,93.72,85.63,1.7454,1.5947
0102_0095,102,95,71.04051583243981,33.2089663393252,11775,774377.3998,0,0.0,0.0,16877.6484375,17398.06099227385,0.0,71.0905158324398,33.2589663393252,103.34423272231292,0.0,0.0,0.0,0.0,0.0,0.0
0102_0098,102,98,71.04051583243981,33.5089663393252,38615,3268796.008,0,0.0,0.0,9474.1181640625,17497.566323284293,0.0,71.0905158324398,33.558966339325195,102.9945801013565,0.0,0.0,0.0,0.0,0.0,0.0
0102_0102,102,102,71.04051583243981,33.908966339325204,7620,449075.215,0,0.0,0.0,0.0,0.0,0.0,71.0905158324398,33.9589663393252,102.52396049622345,0.0,0.0,0.0,0.0,0.0,0.0
0102_0103,102,103,71.04051583243981,34.0089663393252,9429,567747.5777,0,0.0,0.0,0.0,0.0,0.0,71.0905158324398,34.058966339325195,102.40551904437255,0.0,0.0,0.0,0.0,0.0,0.0
0102_0107,102,107,71.04051583243981,34.408966339325204,7526,438160.7293,0,0.0,0.0,3796.07861328125,3899.490475326311,0.0,71.0905158324398,34.4589663393252,101.92861630768586,0.0,0.0,0.0,0.0,0.0,0.0
0103_0057,103,57,71.1405158324398,29.4089663393252,31646,1871384.7147,0,0.0,0.0,20177.646484375,25192.724228218198,0.0,71.1905158324398,29.4589663393252,107.52399915309142,0.0,0.0,0.0,0.0,0.0,0.0
0103_0058,103,58,71.1405158324398,29.5089663393252,34250,2056294.424,16,2995.9475346984464,2259.293176169676,21269.01953125,25490.848641447257,0.0,71.1905158324398,29.558966339325202,107.41999255587768,0.0015,0.0011,27.89,21.03,0.5393,0.4067
0103_0059,103,59,71.1405158324398,29.6089663393252,24087,1277771.3428,0,0.0,0.0,4139.60791015625,799.7441896698438,0.0,71.1905158324398,29.6589663393252,107.31565903669738,0.0,0.0,0.0,0.0,0.0,0.0
0103_0062,103,62,71.1405158324398,29.9089663393252,36246,2111381.0686,0,0.0,0.0,25156.46875,0.0,0.0,71.1905158324398,29.9589663393252,107.00069960457611,0.0,0.0,0.0,0.0,0.0,0.0
0103_0063,103,63,71.1405158324398,30.0089663393252,98001,6405448.7945,279,115550.45286599151,109340.25905854677,288758.4375,317207.36907422205,0.0,71.1905158324398,30.058966339325202,106.89506105957794,0.018,0.0171,1080.97,1022.87,20.7991,19.6812
0103_0064,103,64,71.1405158324398,30.1089663393252,21541,1305222.6069,216,113201.54442211671,104028.81306362295,326627.0625,357279.2383071203,0.0,71.1905158324398,30.1589663393252,106.78909692864227,0.0867,0.0797,1060.05,974.15,20.3763,18.7252
0103_0068,103,68,71.1405158324398,30.5089663393252,27383,2032389.1485000001,165,89430.46304989349,84041.00806354209,203114.90625,214929.4935276846,0.0,71.1905158324398,30.558966339325202,106.36198996246338,0.044,0.0414,840.81,790.14,16.0975,15.1274
0103_0072,103,72,71.1405158324398,30.9089663393252,40722,2952219.9279,70,7196.930606633878,6162.533673679333,61110.59375,64680.38493535621,0.0,71.1905158324398,30.9589663393252,105.92969541018677,0.0024,0.0021,67.94,58.18,1.2954,1.1093
0103_0074,103,74,71.1405158324398,31.1089663393252,37493,2682910.65,73,6072.826343415316,5251.494840091909,92638.828125,119665.4204763805,0.0,71.1905158324398,31.1589663393252,105.71160831100464,0.0023,0.002,57.45,49.68,1.0931,0.9453
0103_0078,103,78,71.1405158324398,31.5089663393252,27120,1744495.0515,0,0.0,0.0,2313.33349609375,0.0,0.0,71.1905158324398,31.558966339325202,105.2715656490631,0.0,0.0,0.0,0.0,0.0,0.0
0103_0091,103,91,71.1405158324398,32.8089663393252,13460,851750.6217,0,0.0,0.0,0.0,0.0,0.0,71.1905158324398,32.8589663393252,103.80600454924775,0.0,0.0,0.0,0.0,0.0,0.0
0103_0094,103,94,71.1405158324398,33.1089663393252,30755,1963788.4075,0,0.0,0.0,0.0,0.0,0.0,71.1905158324398,33.1589663393252,103.46015110269165,0.0,0.0,0.0,0.0,0.0,0.0
0103_0098,103,98,71.1405158324398,33.5089663393252,9180,785172.892,0,0.0,0.0,20680.39453125,1099.8079517971491,0.0,71.1905158324398,33.558966339325195,102.9945801013565,0.0,0.0,0.0,0.0,0.0,0.0
0103_0103,103,103,71.1405158324398,34.0089663393252,25129,2107155.8077999996,0,0.0,0.0,5188.2353515625,8698.106410311651,0.0,71.1905158324398,34.058966339325195,102.40551904437255,0.0,0.0,0.0,0.0,0.0,0.0
0103_0104,103,104,71.1405158324398,34.1089663393252,24402,1927181.2281999998,0,0.0,0.0,0.0,0.0,0.0,71.1905158324398,34.1589663393252,102.28676358893586,0.0,0.0,0.0,0.0,0.0,0.0
0103_0107,103,107,71.1405158324398,34.408966339325204,10531,551327.1448,1,29.622321128845215,29.628,58465.8828125,80085.44107017771,0.0,71.1905158324398,34.4589663393252,101.92861630768586,0.0001,0.0001,0.29,0.29,0.0053,0.0053
0103_0109,103,109,71.1405158324398,34.6089663393252,11323,781680.2827000001,3,64.16259076268761,64.1714,221098.828125,249756.74569193763,0.0,71.1905158324398,34.6589663393252,101.68828714823914,0.0001,0.0001,0.63,0.63,0.0115,0.0116
0104_0054,104,54,71.24051583243981,29.1089663393252,73601,4589321.5022,26,1858.8213102598547,1060.7251355020253,97800.390625,129948.39468095358,0.0,71.29051583243981,29.1589663393252,107.83405477560424,0.0004,0.0002,17.24,9.84,0.3346,0.1909
0104_0058,104,58,71.24051583243981,29.5089663393252,17732,845237.7301,0,0.0,0.0,14943.9228515625,19291.257617665804,0.0,71.29051583243981,29.558966339325202,107.41999255587768,0.0,0.0,0.0,0.0,0.0,0.0
0104_0059,104,59,71.24051583243981,29.6089663393252,24592,1288403.3675,6,1450.6256971412295,1002.2881967901956,59477.2578125,74969.3453149132,0.0,71.29051583243981,29.6589663393252,107.31565903669738,0.0011,0.0008,13.52,9.34,0.2611,0.1804
0104_0060,104,60,71.24051583243981,29.7089663393252,35600,1852097.403,0,0.0,0.0,2746.666748046875,4997.9559527745005,0.0,71.29051583243981,29.7589663393252,107.21099886079406,0.0,0.0,0.0,0.0,0.0,0.0
0104_0061,104,61,71.24051583243981,29.808966339325202,76296,4335216.9135,0,0.0,0.0,305.4902038574219,0.0,0.0,71.29051583243981,29.858966339325203,107.10601229432679,0.0,0.0,0.0,0.0,0.0,0.0
0104_0063,104,63,71.24051583243981,30.0089663393252,28961,1456087.1611,186,44744.29596731199,41755.42260928966,205977.640625,225114.9076330494,0.0,71.29051583243981,30.058966339325202,106.89506105957794,0.0307,0.0287,418.58,390.62,8.054,7.516
0104_0084,104,84,71.24051583243981,32.1089663393252,22785,1390851.9506,0,0.0,0.0,565.490234375,0.0,0.0,71.29051583243981,32.1589663393252,104.60186452226257,0.0,0.0,0.0,0.0,0.0,0.0
0104_0090,104,90,71.24051583243981,32.7089663393252,21489,1271464.4918,0,0.0,0.0,0.0,0.0,0.0,71.29051583243981,32.7589663393252,103.9206541364212,0.0,0.0,0.0,0.0,0.0,0.0
0104_0094,104,94,71.24051583243981,33.1089663393252,32805,1844583.1766,0,0.0,0.0,0.0,0.0,0.0,71.29051583243981,33.1589663393252,103.46015110269165,0.0,0.0,0.0,0.0,0.0,0.0
0104_0098,104,98,71.24051583243981,33.5089663393252,14329,1130401.4118,0,0.0,0.0,97385.484375,116763.22216550354,0.0,71.29051583243981,33.558966339325195,102.9945801013565,0.0,0.0,0.0,0.0,0.0,0.0
0104_0099,104,99,71.24051583243981,33.6089663393252,8421,702944.7486,0,0.0,90.9803930670023,40421.1796875,56682.841039034654,0.0,71.29051583243981,33.6589663393252,102.87739774462128,0.0,0.0001,0.0,0.88,0.0,0.0164
0104_0101,104,101,71.24051583243981,33.8089663393252,8048,516929.9028999999,0,0.0,0.0,177.64706420898438,0.0,0.0,71.29051583243981,33.8589663393252,102.64208763547516,0.0,0.0,0.0,0.0,0.0,0.0
0104_0102,104,102,71.24051583243981,33.908966339325204,10284,618548.0112,0,0.0,0.0,0.0,0.0,0.0,71.29051583243981,33.9589663393252,102.52396049622345,0.0,0.0,0.0,0.0,0.0,0.0
0104_0107,104,107,71.24051583243981,34.408966339325204,19518,1087737.9885999998,0,0.0,0.0,24589.412109375,29890.7321493685,0.0,71.29051583243981,34.4589663393252,101.92861630768586,0.0,0.0,0.0,0.0,0.0,0.0
0104_0108,104,108,71.24051583243981,34.5089663393252,23276,1384852.4404,0,0.0,2.052094125291705,67401.5703125,60981.95696208428,0.0,71.29051583243981,34.558966339325195,101.80860794940949,0.0,0.0,0.0,0.02,0.0,0.0004
0104_0109,104,109,71.24051583243981,34.6089663393252,19401,1382172.426,0,0.0,41.92982182474136,18500.39453125,18094.792808362865,0.0,71.29051583243981,34.6589663393252,101.68828714823914,0.0,0.0,0.0,0.41,0.0,0.0075
0104_0110,104,110,71.24051583243981,34.7089663393252,9840,722290.8398,0,0.0,0.0,17323.529296875,28192.14306317072,0.0,71.29051583243981,34.7589663393252,101.56765421944428,0.0,0.0,0.0,0.0,0.0,0.0
0105_0056,105,56,71.3405158324398,29.308966339325202,26997,1351176.083,0,0.0,10.395109986708313,4745.48974609375,599.6939236198086,0.0,71.3905158324398,29.358966339325203,107.6276785641098,0.0,0.0,0.0,0.1,0.0,0.0019
0105_0057,105,57,71.3405158324398,29.4089663393252,25785,1471307.9744,1,6.832154223928228,222.15606806369647,163235.6875,199695.62169906416,0.0,71.3905158324398,29.4589663393252,107.52399915309142,0.0,0.0002,0.06,2.07,0.0012,0.04
0105_0062,105,62,71.3405158324398,29.9089663393252,45654,2503722.6839,4,49.05774588754866,124.18749256451427,38742.75,42779.04641829012,0.0,71.3905158324398,29.9589663393252,107.00069960457611,0.0,0.0,0.46,1.16,0.0088,0.0224
0105_0063,105,63,71.3405158324398,30.0089663393252,53394,3114638.9745,2,176.63919918611646,71.76470756530762,21667.84375,4697.574184606317,0.0,71.3905158324398,30.058966339325202,106.89506105957794,0.0001,0.0,1.65,0.67,0.0318,0.0129
0105_0064,105,64,71.3405158324398,30.1089663393252,124262,11585568.6699,509,214674.68617770425,191785.54709411497,444656.0625,496947.9448428496,380208.5733917131,71.3905158324398,30.1589663393252,106.78909692864227,0.0185,0.0166,2010.27,1795.93,38.6414,34.5214
0105_0065,105,65,71.3405158324398,30.2089663393252,32735,2137255.8177,2,49.30530369980261,52.056877759586285,51634.5078125,66465.2296928668,0.0,71.3905158324398,30.2589663393252,106.68280748179626,0.0,0.0,0.46,0.49,0.0089,0.0094
0105_0085,105,85,71.3405158324398,32.2089663393252,40756,2320091.9825,0,0.0,0.0,2509.019775390625,3598.4363576316973,0.0,71.3905158324398,32.2589663393252,104.48912701588439,0.0,0.0,0.0,0.0,0.0,0.0
0105_0086,105,86,71.3405158324398,32.3089663393252,21585,1252559.9050999999,0,0.0,0.0,0.0,0.0,0.0,71.3905158324398,32.3589663393252,104.37607009592438,0.0,0.0,0.0,0.0,0.0,0.0
0105_0091,105,91,71.3405158324398,32.8089663393252,29831,1673467.6947,0,0.0,0.0,78.03922271728516,0.0,0.0,71.3905158324398,32.8589663393252,103.80600454924775,0.0,0.0,0.0,0.0,0.0,0.0
0105_0098,105,98,71.3405158324398,33.5089663393252,62508,4885380.274699999,107,25176.12296079514,18854.688777166608,208014.921875,284681.0926666828,499.7676474561449,71.3905158324398,33.558966339325195,102.9945801013565,0.0052,0.0039,244.44,183.06,4.5317,3.3938
0105_0101,105,101,71.3405158324398,33.8089663393252,30760,2185697.1379,0,0.0,0.0,27.05882453918457,0.0,0.0,71.3905158324398,33.8589663393252,102.64208763547516,0.0,0.0,0.0,0.0,0.0,0.0
0105_0102,105,102,71.3405158324398,33.908966339325204,91237,9176570.6992,1314,279367.0378022372,232172.2736287186,468572.5625,559255.1998217882,559255.1998217882,71.3905158324398,33.9589663393252,102.52396049622345,0.0304,0.0253,2724.9,2264.57,50.2861,41.791
0105_0103,105,103,71.3405158324398,34.0089663393252,64938,4337099.5303,0,0.0,0.0,0.0,0.0,0.0,71.3905158324398,34.058966339325195,102.40551904437255,0.0,0.0,0.0,0.0,0.0,0.0
0105_0104,105,104,71.3405158324398,34.1089663393252,32449,2140283.7641000003,5,316.25501819541387,320.167672466138,4638.82373046875,6297.499254322844,0.0,71.3905158324398,34.1589663393252,102.28676358893586,0.0001,0.0001,3.09,3.13,0.0569,0.0576
0105_0106,105,106,71.3405158324398,34.3089663393252,22372,1476834.5141,17,700.7015563137538,628.3591865752995,15944.314453125,14494.584651256679,0.0,71.3905158324398,34.3589663393252,102.04831190897369,0.0005,0.0004,6.87,6.16,0.1261,0.1131
0105_0108,105,108,71.3405158324398,34.5089663393252,10434,559350.9458,0,0.0,35.39342727013901,102505.8828125,135947.2505498156,0.0,71.3905158324398,34.558966339325195,101.80860794940949,0.0,0.0001,0.0,0.35,0.0,0.0064
0105_0109,105,109,71.3405158324398,34.6089663393252,14161,906214.7938999999,0,0.0,0.0,1685.490234375,2399.114019679604,0.0,71.3905158324398,34.6589663393252,101.68828714823914,0.0,0.0,0.0,0.0,0.0,0.0
0105_0110,105,110,71.3405158324398,34.7089663393252,29525,2202850.0127999997,12,801.6693449420854,590.0602728541784,272460.0,355563.8425612468,0.0,71.3905158324398,34.7589663393252,101.56765421944428,0.0004,0.0003,7.89,5.81,0.1443,0.1062
0105_0111,105,111,71.3405158324398,34.8089663393252,35249,2946655.0785999997,4,121.15505298828066,241.21272857023627,134526.65625,172932.2912309887,0.0,71.3905158324398,34.8589663393252,101.44670947911072,0.0,0.0001,1.19,2.38,0.0218,0.0434
0106_0055,106,55,71.44051583243981,29.2089663393252,42171,2248898.2961,53,23145.8072248187,20611.33494846537,212527.4375,247538.29412856814,0.0,71.49051583243981,29.2589663393252,107.73103052572633,0.0103,0.0092,214.85,191.32,4.1662,3.71
0106_0060,106,60,71.44051583243981,29.7089663393252,35287,2213657.3015,28,1653.5920474878712,1898.5238770618814,325450.59375,367663.829324974,0.0,71.49051583243981,29.7589663393252,107.21099886079406,0.0007,0.0009,15.42,17.71,0.2976,0.3417
0106_0061,106,61,71.44051583243981,29.808966339325202,33128,2209213.417,37,3366.5886583597494,3046.1262211753087,348363.90625,388166.7190171266,0.0,71.49051583243981,29.858966339325203,107.10601229432679,0.0015,0.0014,31.43,28.44,0.606,0.5483
0106_0062,106,62,71.44051583243981,29.9089663393252,29612,1799556.5633,12,17902.644487526457,17667.001324114677,263801.1875,341380.5901309842,0.0,71.49051583243981,29.9589663393252,107.00069960457611,0.0099,0.0098,167.31,165.11,3.2225,3.1801
0106_0063,106,63,71.44051583243981,30.0089663393252,41137,2920085.2533,353,96659.95331758868,80917.08893972955,281584.3125,364969.1179603598,0.0,71.49051583243981,30.058966339325202,106.89506105957794,0.0331,0.0277,904.25,756.98,17.3988,14.5651
0106_0064,106,64,71.44051583243981,30.1089663393252,330285,27517836.3131,1225,326889.7763992917,297641.69012161373,630367.5,694470.8627258128,551359.4906761978,71.49051583243981,30.1589663393252,106.78909692864227,0.0119,0.0108,3061.08,2787.19,58.8402,53.5755
0106_0065,106,65,71.44051583243981,30.2089663393252,180918,17089500.101999998,113,22639.86776314643,20908.895013329166,39514.5078125,41375.343181742355,41375.343181742355,71.49051583243981,30.2589663393252,106.68280748179626,0.0013,0.0012,212.22,195.99,4.0752,3.7636
0106_0066,106,66,71.44051583243981,30.308966339325202,24507,1494998.4171000002,0,0.0,353.6457765566714,5961.9609375,399.77178591908887,0.0,71.49051583243981,30.358966339325203,106.576192990242,0.0,0.0002,0.0,3.32,0.0,0.0637
0106_0086,106,86,71.44051583243981,32.3089663393252,26496,1860565.0518,9,399.82095861084235,408.83524045171146,5102.74560546875,4897.343187068007,0.0,71.49051583243981,32.3589663393252,104.37607009592438,0.0002,0.0002,3.83,3.92,0.072,0.0736
0106_0087,106,87,71.44051583243981,32.408966339325204,40032,2708331.3965,0,0.0,0.0,8467.451171875,10094.62008899916,0.0,71.49051583243981,32.4589663393252,104.2626940545044,0.0,0.0,0.0,0.0,0.0,0.0
0106_0088,106,88,71.44051583243981,32.5089663393252,47476,3180432.6019,0,0.0,0.0,28566.275390625,30883.00711235311,0.0,71.49051583243981,32.558966339325195,104.1489991845932,0.0,0.0,0.0,0.0,0.0,0.0
0106_0090,106,90,71.44051583243981,32.7089663393252,29849,1530623.0988,0,0.0,0.0,4429.01953125,7496.287398079177,0.0,71.49051583243981,32.7589663393252,103.9206541364212,0.0,0.0,0.0,0.0,0.0,0.0
0106_0092,106,92,71.44051583243981,32.908966339325204,28992,1516978.6628,0,0.0,0.0,0.0,0.0,0.0,71.49051583243981,32.9589663393252,103.69103731571198,0.0,0.0,0.0,0.0,0.0,0.0
0106_0095,106,95,71.44051583243981,33.2089663393252,16143,1032276.7809,0,0.0,0.0,1993.333251953125,3098.3705558173824,0.0,71.49051583243981,33.2589663393252,103.34423272231292,0.0,0.0,0.0,0.0,0.0,0.0
0106_0097,106,97,71.44051583243981,33.408966339325204,24482,2009003.6338,0,0.0,0.0,69019.21875,101747.59044314153,0.0,71.49051583243981,33.4589663393252,103.1114469190979,0.0,0.0,0.0,0.0,0.0,0.0
0106_0098,106,98,71.44051583243981,33.5089663393252,95203,8284434.4201,135,19696.306410007317,17438.85318797828,391536.875,449050.33406359534,3798.224083687179,71.49051583243981,33.558966339325195,102.9945801013565,0.0024,0.0021,191.24,169.32,3.5453,3.139
0106_0099,106,99,71.44051583243981,33.6089663393252,26055,2120455.5242,271,23968.260537114158,23778.824718924763,49621.9609375,55270.231306885835,0.0,71.49051583243981,33.6589663393252,102.87739774462128,0.0113,0.0112,232.98,231.14,4.3143,4.2802
0106_0100,106,100,71.44051583243981,33.7089663393252,16889,1345224.1706,239,20984.858846552008,21531.750342209783,45602.35546875,45676.37113550577,0.0,71.49051583243981,33.7589663393252,102.75990015396881,0.0156,0.016,204.21,209.53,3.7773,3.8757
0106_0101,106,101,71.44051583243981,33.8089663393252,51268,3787935.7587,45,4779.372114592843,4533.4370288661685,37987.83984375,21889.467215720564,0.0,71.49051583243981,33.8589663393252,102.64208763547516,0.0013,0.0012,46.56,44.17,0.8603,0.816
0106_0102,106,102,71.44051583243981,33.908966339325204,178089,16567978.3446,216,34067.02004330078,27069.996102754103,103512.9375,117841.31187109393,55673.01922248409,71.49051583243981,33.9589663393252,102.52396049622345,0.0021,0.0016,332.28,264.04,6.1321,4.8726
0106_0103,106,103,71.44051583243981,34.0089663393252,131272,10562268.6873,191,12682.044787594656,11316.721729466444,60437.2578125,68965.35413851845,1399.276523397537,71.49051583243981,34.058966339325195,102.40551904437255,0.0012,0.0011,123.84,110.51,2.2828,2.037
0106_0104,106,104,71.44051583243981,34.1089663393252,63646,4716786.6178,1,44.2088865658734,165.25914023592026,27932.94140625,20090.20948213432,0.0,71.49051583243981,34.1589663393252,102.28676358893586,0.0,0.0,0.43,1.62,0.008,0.0297
0106_0105,106,105,71.44051583243981,34.2089663393252,19691,1264699.3221999998,1,14.105270344065502,0.0,5.098039150238037,0.0,0.0,71.49051583243981,34.2589663393252,102.167694440094,0.0,0.0,0.14,0.0,0.0025,0.0
0106_0108,106,108,71.44051583243981,34.5089663393252,12475,686570.7827,8,198.45641312238695,186.02676399091405,90052.1484375,118540.4637838779,0.0,71.49051583243981,34.558966339325195,101.80860794940949,0.0003,0.0003,1.95,1.83,0.0357,0.0335
0106_0109,106,109,71.44051583243981,34.6089663393252,12407,897085.03,0,0.0,0.0,34234.90234375,38381.93347022566,0.0,71.49051583243981,34.6589663393252,101.68828714823914,0.0,0.0,0.0,0.0,0.0,0.0
0106_0110,106,110,71.44051583243981,34.7089663393252,51399,4355986.0772,8,184.15754605468828,1085.674482707421,133670.59375,119739.09589161281,0.0,71.49051583243981,34.7589663393252,101.56765421944428,0.0,0.0002,1.81,10.69,0.0331,0.1954
0106_0111,106,111,71.44051583243981,34.8089663393252,30128,2196713.3531,0,0.0,0.0,159374.125,196506.90284786955,0.0,71.49051583243981,34.8589663393252,101.44670947911072,0.0,0.0,0.0,0.0,0.0,0.0
0107_0056,107,56,71.54051583243981,29.308966339325202,53623,3422742.6227,47,15957.2894392094,12318.601276599617,104633.3359375,153082.40745321254,0.0,71.5905158324398,29.358966339325203,107.6276785641098,0.0047,0.0036,148.26,114.46,2.8723,2.2173
0107_0057,107,57,71.54051583243981,29.4089663393252,27428,1537922.6399000003,5,1229.2611365126722,1174.688534204711,194870.984375,151790.684139755,0.0,71.5905158324398,29.4589663393252,107.52399915309142,0.0008,0.0008,11.43,10.92,0.2213,0.2114
0107_0058,107,58,71.54051583243981,29.5089663393252,71229,4609355.806,32,1738.569591325865,1622.638323315437,149738.828125,210847.30928545503,0.0,71.5905158324398,29.558966339325202,107.41999255587768,0.0004,0.0004,16.18,15.11,0.3129,0.2921
0107_0060,107,60,71.54051583243981,29.7089663393252,27753,1820000.1153000002,3,316.4525542331394,339.42961562276037,202120.796875,248618.8091162633,0.0,71.5905158324398,29.7589663393252,107.21099886079406,0.0002,0.0002,2.95,3.17,0.057,0.0611
0107_0061,107,61,71.54051583243981,29.808966339325202,26772,1897309.8111,69,23873.300088166638,23861.714543834634,447334.125,557781.4110123109,0.0,71.5905158324398,29.858966339325203,107.10601229432679,0.0126,0.0126,222.89,222.79,4.2972,4.2951
0107_0062,107,62,71.54051583243981,29.9089663393252,26958,1748505.2826999999,40,15913.431382021428,12231.736876410407,348464.71875,420095.2472386308,0.0,71.5905158324398,29.9589663393252,107.00069960457611,0.0091,0.007,148.72,114.31,2.8644,2.2017
0107_0063,107,63,71.54051583243981,30.0089663393252,31814,2006813.6558,81,33503.140268217096,30736.581657008683,347054.53125,366236.2417008686,0.0,71.5905158324398,30.058966339325202,106.89506105957794,0.0167,0.0153,313.42,287.54,6.0306,5.5326
0107_0064,107,64,71.54051583243981,30.1089663393252,57575,3574936.174,53,11184.529424051041,9178.397437078978,107731.765625,123306.77967565286,0.0,71.5905158324398,30.1589663393252,106.78909692864227,0.0031,0.0026,104.73,85.95,2.0132,1.6521
0107_0065,107,65,71.54051583243981,30.2089663393252,58227,4479791.2596,500,247377.5583318476,236213.91859991912,659269.8125,713952.571281333,0.0,71.5905158324398,30.2589663393252,106.68280748179626,0.0552,0.0527,2318.81,2214.17,44.528,42.5185
0107_0066,107,66,71.54051583243981,30.308966339325202,31524,1905477.1361,3,798.0425671072298,606.5894305721596,2555.686279296875,2498.101953548845,0.0,71.5905158324398,30.358966339325203,106.576192990242,0.0004,0.0003,7.49,5.69,0.1436,0.1092
0107_0071,107,71,71.54051583243981,30.808966339325202,3516,161152.55479999998,1,115.07815698574996,98.823531717062,1663849.375,1683055.5964254276,0.0,71.5905158324398,30.858966339325203,106.03825442075347,0.0007,0.0006,1.09,0.93,0.0207,0.0178
0107_0088,107,88,71.54051583243981,32.5089663393252,48475,3434816.8554000002,64,16481.162827923006,14569.62702692522,102632.9453125,122622.71145037957,0.0,71.5905158324398,32.558966339325195,104.1489991845932,0.0048,0.0042,158.25,139.89,2.9666,2.6225
0107_0091,107,91,71.54051583243981,32.8089663393252,26674,1987750.5844,113,30129.960233926104,27775.670065672035,505677.625,522357.22303241456,0.0,71.5905158324398,32.8589663393252,103.80600454924775,0.0152,0.014,290.25,267.57,5.4234,4.9996
0107_0092,107,92,71.54051583243981,32.908966339325204,23884,1660209.5694,21,42640.84307933184,35393.18876072767,60256.078125,73750.23321129894,0.0,71.5905158324398,32.9589663393252,103.69103731571198,0.0257,0.0213,411.23,341.33,7.6754,6.3708
0107_0097,107,97,71.54051583243981,33.408966339325204,18739,1256329.7183,1,11.615383291617036,28.852663253924252,9142.74609375,17288.98883753107,0.0,71.5905158324398,33.4589663393252,103.1114469190979,0.0,0.0,0.11,0.28,0.0021,0.0052
0107_0098,107,98,71.54051583243981,33.5089663393252,23895,1866102.8928999999,181,18127.782289971707,15687.600817176228,472592.125,435919.93904811156,0.0,71.5905158324398,33.558966339325195,102.9945801013565,0.0097,0.0084,176.01,152.31,3.263,2.8238
0107_0099,107,99,71.54051583243981,33.6089663393252,8461,603610.3859999999,0,0.0,34.24543790575862,1821.176513671875,999.4038091297261,0.0,71.5905158324398,33.6589663393252,102.87739774462128,0.0,0.0001,0.0,0.33,0.0,0.0062
0107_0100,107,100,71.54051583243981,33.7089663393252,45841,3544190.0787,0,0.0,0.0,0.0,0.0,0.0,71.5905158324398,33.7589663393252,102.75990015396881,0.0,0.0,0.0,0.0,0.0,0.0
0107_0101,107,101,71.54051583243981,33.8089663393252,54542,3556875.9762,4,244.89177191091585,88.46891607992947,1889.8040771484375,3298.0758158757817,0.0,71.5905158324398,33.8589663393252,102.64208763547516,0.0001,0.0,2.39,0.86,0.0441,0.0159
0107_0102,107,102,71.54051583243981,33.908966339325204,216715,14723538.8839,74,15803.942111815817,13302.400257235873,24435.6875,27284.36325463117,27284.36325463117,71.5905158324398,33.9589663393252,102.52396049622345,0.0011,0.0009,154.15,129.75,2.8447,2.3944
