quadrat,date,min_misalign_deg,median_misalign_deg,frac_poses_glinting,sun_zen,sun_az,dprime,pv_mean,roof_mean,n_pv_px
islamabad_north_calib_2p79km2,2025-11-22,8.930231626755685,33.23264387469332,0.005208333333333333,55.4517401980687,165.032907542435,-0.3043147921562195,2345.725830078125,2412.544921875,860
islamabad_north_calib_2p79km2,2025-11-25,9.543323582423954,33.90578334739416,0.005208333333333333,56.1132057092898,164.857674937587,-0.3304753005504608,2371.765625,2453.143798828125,860
islamabad_north_calib_2p79km2,2025-11-30,10.16743798084949,34.64516529782469,0.0,57.0525716620256,164.720608181038,-0.3543558418750763,2344.766845703125,2459.995849609375,860
islamabad_north_calib_2p79km2,2025-12-10,11.687647294937856,36.20709659798802,0.0,58.4933313118782,163.986240898116,-0.3382454812526703,2420.4501953125,2522.452880859375,860
islamabad_north_calib_2p79km2,2025-12-25,12.075925425844616,37.79730546030006,0.0,59.3790849339635,162.198506509302,-0.4602363109588623,2190.0361328125,2346.3232421875,860
islamabad_north_calib_2p79km2,2026-01-14,9.168182359838102,36.99297335397682,0.005208333333333333,57.9943825924812,159.164287382658,-0.3959529399871826,2284.449462890625,2404.864501953125,860
islamabad_north_calib_2p79km2,2026-01-29,7.079280864799712,34.30026671512939,0.010416666666666666,55.1261623704075,156.731664881753,-0.36254528164863586,2163.06396484375,2310.12548828125,860
islamabad_north_calib_2p79km2,2026-02-23,1.205251662424097,28.691797281422126,0.015625,47.6018114681513,152.867177317318,-0.23039628565311432,2426.6953125,2502.856689453125,860
islamabad_northeast_calib_3p34km2,2025-11-02,6.9944066535899365,29.10645575706323,0.03125,50.1044101523983,164.221561930112,-0.4614422023296356,2275.83544921875,2408.3056640625,731
islamabad_northeast_calib_3p34km2,2025-11-10,7.216155444909065,30.73772272270049,0.010416666666666666,52.4461635081473,164.797257827737,-0.35774534940719604,2221.677490234375,2328.6416015625,731
islamabad_northeast_calib_3p34km2,2025-11-15,7.9418023141300065,31.889974994673178,0.005208333333333333,53.7947758911933,164.911071005354,-0.40862032771110535,2310.002685546875,2418.51171875,731
islamabad_northeast_calib_3p34km2,2025-11-20,8.542177271198435,32.78888237270794,0.005208333333333333,55.004630224133,165.018399285188,-0.42505723237991333,2256.368896484375,2370.74853515625,731
islamabad_northeast_calib_3p34km2,2025-11-22,8.930231626755685,33.23264387469332,0.005208333333333333,55.4517401980687,165.032907542435,-0.3841598629951477,2295.918701171875,2375.135986328125,731
islamabad_northeast_calib_3p34km2,2025-11-25,9.543323582423954,33.90578334739416,0.005208333333333333,56.1132057092898,164.857674937587,-0.40895187854766846,2299.22265625,2403.318359375,731
islamabad_northeast_calib_3p34km2,2025-11-30,10.16743798084949,34.64516529782469,0.0,57.0525716620256,164.720608181038,-0.41027382016181946,2274.392333984375,2388.9765625,731
islamabad_northeast_calib_3p34km2,2025-12-10,11.687647294937856,36.20709659798802,0.0,58.4933313118782,163.986240898116,-0.3679475784301758,2379.039306640625,2475.722900390625,731
islamabad_northeast_calib_3p34km2,2025-12-25,12.075925425844616,37.79730546030006,0.0,59.3790849339635,162.198506509302,-0.5338729023933411,2097.839599609375,2285.857177734375,731
islamabad_northeast_calib_3p34km2,2026-01-14,9.168182359838102,36.99297335397682,0.005208333333333333,57.9943825924812,159.164287382658,-0.4301218092441559,2227.462158203125,2344.8466796875,731
islamabad_northeast_calib_3p34km2,2026-01-29,7.079280864799712,34.30026671512939,0.010416666666666666,55.1261623704075,156.731664881753,-0.3806091547012329,2092.098388671875,2219.120361328125,731
islamabad_northeast_calib_3p34km2,2026-02-23,1.205251662424097,28.691797281422126,0.015625,47.6018114681513,152.867177317318,-0.3978355824947357,2348.88720703125,2461.367919921875,731
islamabad_south_calib_2p79km2,2025-11-02,6.9944066535899365,29.10645575706323,0.03125,50.1044101523983,164.221561930112,-0.5884894728660583,2367.133544921875,2518.341552734375,558
islamabad_south_calib_2p79km2,2025-11-10,7.216155444909065,30.73772272270049,0.010416666666666666,52.4461635081473,164.797257827737,-0.45151081681251526,2330.8955078125,2469.4462890625,558
islamabad_south_calib_2p79km2,2025-11-15,7.9418023141300065,31.889974994673178,0.005208333333333333,53.7947758911933,164.911071005354,-0.4783623516559601,2403.486083984375,2518.068115234375,558
islamabad_south_calib_2p79km2,2025-11-20,8.542177271198435,32.78888237270794,0.005208333333333333,55.004630224133,165.018399285188,-0.48103079199790955,2403.85888671875,2519.197998046875,558
islamabad_south_calib_2p79km2,2025-11-22,8.930231626755685,33.23264387469332,0.005208333333333333,55.4517401980687,165.032907542435,-0.3684234321117401,2408.241943359375,2483.676025390625,558
islamabad_south_calib_2p79km2,2025-11-25,9.543323582423954,33.90578334739416,0.005208333333333333,56.1132057092898,164.857674937587,-0.4070470333099365,2421.30322265625,2519.478759765625,558
islamabad_south_calib_2p79km2,2025-11-30,10.16743798084949,34.64516529782469,0.0,57.0525716620256,164.720608181038,-0.4442586898803711,2401.5712890625,2527.00927734375,558
islamabad_south_calib_2p79km2,2025-12-10,11.687647294937856,36.20709659798802,0.0,58.4933313118782,163.986240898116,-0.4390665292739868,2449.4248046875,2578.568115234375,558
islamabad_south_calib_2p79km2,2025-12-25,12.075925425844616,37.79730546030006,0.0,59.3790849339635,162.198506509302,-0.6573185324668884,2192.4609375,2381.089111328125,558
islamabad_south_calib_2p79km2,2026-01-14,9.168182359838102,36.99297335397682,0.005208333333333333,57.9943825924812,159.164287382658,-0.5845265984535217,2279.398193359375,2438.93310546875,558
islamabad_south_calib_2p79km2,2026-01-29,7.079280864799712,34.30026671512939,0.010416666666666666,55.1261623704075,156.731664881753,-0.46729961037635803,2163.54248046875,2330.899169921875,558
islamabad_south_calib_2p79km2,2026-02-23,1.205251662424097,28.691797281422126,0.015625,47.6018114681513,152.867177317318,-0.4867251217365265,2422.1201171875,2552.69482421875,558
islamabad_west_calib_2p79km2,2025-11-02,6.9944066535899365,29.10645575706323,0.03125,50.1044101523983,164.221561930112,-0.6210055947303772,2347.080078125,2532.277099609375,944
islamabad_west_calib_2p79km2,2025-11-10,7.216155444909065,30.73772272270049,0.010416666666666666,52.4461635081473,164.797257827737,-0.5547442436218262,2297.798583984375,2481.61669921875,944
islamabad_west_calib_2p79km2,2025-11-15,7.9418023141300065,31.889974994673178,0.005208333333333333,53.7947758911933,164.911071005354,-0.6289424896240234,2343.4814453125,2533.508056640625,944
islamabad_west_calib_2p79km2,2025-11-20,8.542177271198435,32.78888237270794,0.005208333333333333,55.004630224133,165.018399285188,-0.5772761702537537,2382.873046875,2536.418212890625,944
islamabad_west_calib_2p79km2,2025-11-22,8.930231626755685,33.23264387469332,0.005208333333333333,55.4517401980687,165.032907542435,-0.5650467276573181,2349.0517578125,2488.6279296875,944
islamabad_west_calib_2p79km2,2025-11-25,9.543323582423954,33.90578334739416,0.005208333333333333,56.1132057092898,164.857674937587,-0.5578883290290833,2385.896240234375,2530.984130859375,944
islamabad_west_calib_2p79km2,2025-11-30,10.16743798084949,34.64516529782469,0.0,57.0525716620256,164.720608181038,-0.5399003624916077,2371.527099609375,2544.9033203125,944
islamabad_west_calib_2p79km2,2025-12-10,11.687647294937856,36.20709659798802,0.0,58.4933313118782,163.986240898116,-0.5175163745880127,2421.0244140625,2584.799072265625,944
islamabad_west_calib_2p79km2,2025-12-25,12.075925425844616,37.79730546030006,0.0,59.3790849339635,162.198506509302,-0.731403648853302,2162.632080078125,2388.35986328125,944
islamabad_west_calib_2p79km2,2026-01-14,9.168182359838102,36.99297335397682,0.005208333333333333,57.9943825924812,159.164287382658,-0.6353007555007935,2260.52783203125,2459.017578125,944
islamabad_west_calib_2p79km2,2026-01-29,7.079280864799712,34.30026671512939,0.010416666666666666,55.1261623704075,156.731664881753,-0.5291064381599426,2134.886474609375,2348.504150390625,944
islamabad_west_calib_2p79km2,2026-02-23,1.205251662424097,28.691797281422126,0.015625,47.6018114681513,152.867177317318,-0.4947888255119324,2404.16015625,2563.5791015625,944
kalat_rural_calib_3km,2025-11-01,1.8678313530470783,25.918740660255054,0.010416666666666666,45.0409598869968,160.59181906769,-1.8219683170318604,2902.276123046875,3559.5908203125,287
kalat_rural_calib_3km,2025-11-21,4.651732571817025,29.91281809738862,0.010416666666666666,50.4135369814473,162.049692768642,-1.8576256036758423,2863.83447265625,3499.95751953125,287
kalat_rural_calib_3km,2025-12-08,7.232068952016081,32.806002319562495,0.010416666666666666,53.4480861723643,161.484582467189,-1.9009099006652832,2780.0078125,3420.823974609375,287
kalat_rural_calib_3km,2025-12-11,7.626664785014422,33.25847173688272,0.010416666666666666,53.8252721378215,161.143219155903,-1.7178473472595215,2821.731689453125,3387.764892578125,287
kalat_rural_calib_3km,2026-01-05,4.910165256116087,34.575065096639136,0.010416666666666666,54.3528962718934,157.77401402476,-1.6251484155654907,2700.54541015625,3248.3037109375,287
kalat_rural_calib_3km,2026-01-25,4.505989081854497,33.62887697705541,0.015625,51.6085144601779,154.102961865649,-1.5197120904922485,2721.953857421875,3259.533447265625,287
kalat_rural_calib_3km,2026-02-04,3.914273577342098,31.659853178935947,0.015625,49.2748976250159,152.176534641891,-1.735566258430481,2871.8798828125,3481.433349609375,287
kalat_rural_calib_3km,2026-02-14,2.6597842579105366,30.331194208917367,0.015625,46.4167725081096,150.211262818976,-1.7531273365020752,2776.438232421875,3405.02587890625,287
kalat_rural_calib_3km,2026-02-19,2.8929554557652537,29.813008136334997,0.020833333333333332,44.8373366088403,149.175063252363,-1.562591791152954,2665.60546875,3192.818603515625,287
kalat_rural_calib_3km,2026-02-24,4.127240142416467,28.92412406212282,0.03125,43.1493714118058,148.176659225777,-1.7586241960525513,2822.951171875,3443.0703125,287
kalat_rural_calib_3km,2026-03-01,5.736979147644698,28.219769243088813,0.03125,41.4057909730374,147.108938449073,-1.7032475471496582,2897.768310546875,3493.351806640625,287
kalat_rural_calib_3km,2026-03-06,3.991240008915444,27.727025233924273,0.036458333333333336,39.5950674525521,146.037388479908,-1.7746875286102295,2887.00439453125,3502.10546875,287
karachi_coast_calib_2p16km2,2025-11-16,0.8879352277875721,18.827802498836853,0.3020833333333333,45.4254734591553,162.599162175269,-0.5890347361564636,2737.6923828125,2947.877685546875,778
karachi_coast_calib_2p16km2,2025-11-26,1.5728984207602685,20.18021624252372,0.28125,47.6894983405009,162.679977637647,-0.562777042388916,2725.536376953125,2915.4013671875,778
karachi_coast_calib_2p16km2,2025-12-01,1.5602070032246689,20.774505811130204,0.2604166666666667,48.6394332653941,162.422173964337,-0.8177981972694397,2570.889404296875,2978.773193359375,778
karachi_coast_calib_2p16km2,2025-12-08,4.3955761963181095,33.37358393459485,0.015625,50.4426316191141,159.133990186955,-0.7651010155677795,2608.467529296875,2880.0439453125,778
karachi_coast_calib_2p16km2,2025-12-11,1.4346044515414311,21.62479112190982,0.21875,50.0477257267965,161.687614180296,-0.7174986004829407,2587.73388671875,2856.431640625,778
karachi_coast_calib_2p16km2,2025-12-16,1.294736046098343,21.777439876291186,0.21354166666666666,50.4971278465312,161.188854929452,-0.6790849566459656,2639.9482421875,2887.163818359375,778
karachi_coast_calib_2p16km2,2026-02-04,1.0303500419936247,18.003387397673393,0.16145833333333334,45.553683108271,152.156716800164,-0.7225772142410278,2643.5224609375,2909.353271484375,778
karachi_coast_calib_2p16km2,2026-02-19,1.0265839270435007,17.56426456616317,0.16145833333333334,41.1576565183085,148.835952722895,-0.793096125125885,2684.021240234375,3003.35791015625,778
lahore_calib_6p61km2,2025-11-02,1.1688142362370546,28.102796289680306,0.015625,47.8422833782457,161.919528153539,-0.3526814877986908,2439.85693359375,2510.380615234375,3139
lahore_calib_6p61km2,2025-11-09,3.154435704545093,29.363639116922077,0.010416666666666666,49.8609367729423,162.691388330319,-0.3336055874824524,2254.0703125,2366.22119140625,3139
lahore_calib_6p61km2,2025-11-12,4.107185237599451,30.152494423399837,0.010416666666666666,50.7021867538525,162.788905498064,-0.30211472511291504,2394.54931640625,2467.662109375,3139
lahore_calib_6p61km2,2025-11-22,6.548689710607112,32.37273199986942,0.010416666666666666,53.1628825447584,163.023275853058,-0.3072897493839264,2224.65185546875,2291.9423828125,3139
lahore_calib_6p61km2,2025-11-27,7.08809562768469,33.16751367248953,0.010416666666666666,54.1903886730568,163.000822227418,-0.3655727803707123,2311.90625,2387.156494140625,3139
lahore_calib_6p61km2,2025-11-29,6.878282403188874,33.56804928226598,0.010416666666666666,54.5601582439382,162.964220430528,-0.30807045102119446,2218.209228515625,2287.470947265625,3139
lahore_calib_6p61km2,2025-12-02,6.616107874995885,34.22025524016358,0.010416666666666666,55.1063169981813,162.717561358613,-0.3154749274253845,2490.59912109375,2538.210205078125,3139
lahore_calib_6p61km2,2026-01-21,1.5353513414392816,36.20060229423275,0.015625,54.7601309891563,156.003874087457,-0.44576677680015564,2178.458740234375,2264.0986328125,3139
lahore_calib_6p61km2,2026-02-15,1.9429107644367303,32.17849353586902,0.015625,48.3751008275377,151.589809136702,-0.3589707314968109,2214.159423828125,2326.103759765625,3139
lahore_calib_6p61km2,2026-02-20,0.8217007998075556,31.581571287020473,0.015625,46.7501371336936,150.671856229148,-0.2269611358642578,2638.2646484375,2678.095703125,3139
lahore_calib_6p61km2,2026-02-25,2.050111775477224,30.674696953635454,0.020833333333333332,45.0211722807336,149.801261381305,0.046630702912807465,2569.19140625,2522.713623046875,3139
lahore_calib_6p61km2,2026-03-02,3.769756664224479,29.99305258767108,0.03125,43.2364710272109,148.878753753792,0.011268213391304016,2440.599609375,2428.634765625,3139
malok_calib_4p13km2,2025-11-02,1.0828421996358975,28.359310685793847,0.015625,47.0213200739261,161.381730124371,-0.34959837794303894,2693.869140625,2786.97412109375,174
malok_calib_4p13km2,2025-11-10,2.821149522509121,29.501144264668724,0.015625,49.3363890521586,162.147817536573,-0.22132422029972076,2728.067626953125,2789.10986328125,174
malok_calib_4p13km2,2025-11-15,4.328834146124987,30.823850164877665,0.015625,50.678696661373,162.355131843029,-0.29663366079330444,2664.781494140625,2755.464111328125,174
malok_calib_4p13km2,2025-11-20,5.340472593725656,31.61973810138361,0.010416666666666666,51.8827442113931,162.543387851117,-0.1985868215560913,2750.3994140625,2790.7724609375,174
malok_calib_4p13km2,2025-11-22,5.865411303598388,32.0703276134619,0.010416666666666666,52.3287440093516,162.586022093125,-0.24820780754089355,2570.22412109375,2628.22900390625,174
malok_calib_4p13km2,2025-11-25,6.121898462528583,32.829379159467734,0.010416666666666666,52.9964399959425,162.444272730939,-0.16301235556602478,2716.896484375,2750.791259765625,174
malok_calib_4p13km2,2026-01-14,1.0385779318254158,36.86011729236514,0.015625,55.1183747660934,156.66849937476,-0.46834278106689453,2426.718505859375,2547.204345703125,174
malok_calib_4p13km2,2026-01-19,1.1731518948597779,36.50251310930297,0.015625,54.359190998286,155.792842374831,-0.3816286623477936,2534.856201171875,2627.3310546875,174
malok_calib_4p13km2,2026-02-08,3.372773014185578,33.954522656842144,0.015625,49.7825825988309,152.131876928948,-0.5585188865661621,2584.112060546875,2721.163818359375,174
malok_calib_4p13km2,2026-02-23,1.684022508459073,31.678890612552067,0.015625,45.0495549091999,149.309179590562,-0.600199818611145,2634.05029296875,2803.040771484375,174
malok_calib_4p13km2,2026-03-05,5.500701084138679,30.365042142987512,0.036458333333333336,41.4810832217811,147.382877438532,-0.5263810157775879,2730.5244140625,2862.767822265625,174
malok_calib_4p13km2,2026-03-15,2.3411972118270703,28.933477012630718,0.036458333333333336,37.7435194497823,145.299529644829,-0.6467972993850708,2837.99853515625,3034.317626953125,174
mardan_calib_1km,2025-11-02,5.272781880360888,31.804833289594438,0.015625,50.3375008233641,162.915078435478,-0.39968928694725037,2423.875732421875,2484.57958984375,199
mardan_calib_1km,2025-11-03,1.09708733112225,22.878950248656647,0.23958333333333334,50.0938658890705,166.036604434388,-0.04223291948437691,2475.365478515625,2482.894775390625,199
mardan_calib_1km,2025-12-08,2.385687829145538,28.453608732022023,0.0625,57.9424250684272,165.61366947461,-0.18112805485725403,2387.4345703125,2408.037109375,199
mardan_calib_1km,2026-02-21,0.13967816115021653,19.94123151793941,0.14583333333333334,47.7565600122442,154.928131894766,-0.03325922042131424,2330.680908203125,2339.378662109375,199
mardan_calib_1km,2026-02-23,3.0075333362425147,34.32478901242291,0.015625,47.998804955553,151.554040255402,-0.4317632019519806,2405.446044921875,2484.60205078125,199
mardan_calib_1km,2026-02-26,1.2472816560179603,18.628539745119028,0.17708333333333334,45.9821281465347,154.217618184786,-0.14799751341342926,2404.5,2441.8837890625,199
mardan_calib_1km,2026-02-28,1.3822710707340615,33.55659725655628,0.015625,46.2070398980253,150.790785317503,-0.5999083518981934,2435.753662109375,2557.57177734375,199
multan_calib_3p92km2,2025-11-02,1.0828421996358975,28.359310685793847,0.015625,47.0213200739261,161.381730124371,-1.0584567785263062,2332.060302734375,2751.885009765625,2272
multan_calib_3p92km2,2025-11-10,2.821149522509121,29.501144264668724,0.015625,49.3363890521586,162.147817536573,-1.100648045539856,2350.9375,2773.28271484375,2272
multan_calib_3p92km2,2025-11-20,5.340472593725656,31.61973810138361,0.010416666666666666,51.8827442113931,162.543387851117,-0.8289532661437988,2798.079345703125,3012.52880859375,2272
multan_calib_3p92km2,2025-11-22,5.865411303598388,32.0703276134619,0.010416666666666666,52.3287440093516,162.586022093125,-1.160053014755249,2217.86474609375,2583.9287109375,2272
multan_calib_3p92km2,2025-11-25,6.121898462528583,32.829379159467734,0.010416666666666666,52.9964399959425,162.444272730939,-0.7391006350517273,2721.769775390625,2906.898681640625,2272
multan_calib_3p92km2,2026-01-14,1.0385779318254158,36.86011729236514,0.015625,55.1183747660934,156.66849937476,-1.0752180814743042,2171.630615234375,2571.845947265625,2258
multan_calib_3p92km2,2026-01-19,1.1731518948597779,36.50251310930297,0.015625,54.359190998286,155.792842374831,-0.9085162281990051,2327.159423828125,2646.61181640625,2272
multan_calib_3p92km2,2026-02-06,1.2737503731031643,20.359593011624796,0.18229166666666666,49.4030728742983,155.351267502467,-0.4601603150367737,2580.89794921875,2776.974609375,461
multan_calib_3p92km2,2026-02-08,3.372773014185578,33.954522656842144,0.015625,49.7825825988309,152.131876928948,-1.0579125881195068,2499.50732421875,2832.236328125,2272
multan_calib_3p92km2,2026-02-16,0.5714764924099833,18.115819055611972,0.1875,46.3678671327136,153.6494289626,-0.36521363258361816,2652.23193359375,2775.862548828125,613
multan_calib_3p92km2,2026-02-23,1.684022508459073,31.678890612552067,0.015625,45.0495549091999,149.309179590562,-1.1181586980819702,2263.51220703125,2787.672119140625,2272
multan_calib_3p92km2,2026-03-05,5.500701084138679,30.365042142987512,0.036458333333333336,41.4810832217811,147.382877438532,-1.1944409608840942,2257.252197265625,2796.00048828125,2272
peshawar_calib_1km,2025-11-03,0.5279295674007274,22.419201457263764,0.19791666666666666,50.213124439972,165.30998482614,-0.22794975340366364,2363.545166015625,2410.469970703125,304
peshawar_calib_1km,2025-11-08,2.077295098185454,23.88576878489443,0.171875,51.7018037690672,165.590827833072,-0.12357907742261887,2395.49755859375,2446.8837890625,304
peshawar_calib_1km,2025-11-13,1.9587323592697417,24.90998514933495,0.13541666666666666,53.0691421893504,165.87762258016,-0.14332158863544464,2294.0888671875,2345.496337890625,304
peshawar_calib_1km,2025-11-23,0.7269383969666466,27.274538688801826,0.078125,55.4848789655273,165.898949664761,-0.1034984216094017,2402.153076171875,2426.365234375,304
peshawar_calib_1km,2025-11-25,1.1486357983348128,27.75362689486701,0.07291666666666667,55.8992999225827,165.876109305034,-0.0644267350435257,2384.0830078125,2397.66943359375,304
peshawar_calib_1km,2025-11-28,1.945758546586044,28.559267906871895,0.06770833333333333,56.5083416384897,165.64333359657,-0.07649151980876923,2369.712890625,2380.53466796875,304
peshawar_calib_1km,2025-12-03,2.5516131217195057,29.1742912878455,0.057291666666666664,57.3548911736049,165.423593668846,-0.1451777070760727,2344.40625,2375.574951171875,304
peshawar_calib_1km,2025-12-08,3.507641271374173,30.09577414396763,0.03125,58.0647809349282,164.987459748407,-0.09860654175281525,2341.98193359375,2357.274169921875,304
peshawar_calib_1km,2025-12-23,4.926434707802454,30.161710947540705,0.026041666666666668,59.1248584997307,163.353790456372,-0.4344022274017334,2104.88818359375,2263.909423828125,304
peshawar_calib_1km,2026-02-21,3.012247928812365,21.655483403934333,0.052083333333333336,47.9653830603737,154.196904394089,-0.37786513566970825,2287.072265625,2395.584716796875,304
peshawar_calib_1km,2026-02-26,2.9094179307468786,20.61677711701291,0.0625,46.1965463552473,153.463196920673,-0.3453992009162903,2440.3642578125,2524.77294921875,304
peshawar_calib_1km,2026-03-08,3.57296823761447,18.581153249241545,0.08854166666666667,42.4597837624229,152.05262820043,-0.3640613555908203,2466.196533203125,2575.092529296875,304
peshawar_west_calib_4p39km2,2025-11-03,0.5279295674007274,22.419201457263764,0.19791666666666666,50.213124439972,165.30998482614,-0.7450383901596069,2394.77685546875,2630.85009765625,2587
peshawar_west_calib_4p39km2,2025-11-08,2.077295098185454,23.88576878489443,0.171875,51.7018037690672,165.590827833072,-0.6040967702865601,2423.181640625,2741.7333984375,2583
peshawar_west_calib_4p39km2,2025-11-13,1.9587323592697417,24.90998514933495,0.13541666666666666,53.0691421893504,165.87762258016,-0.7179959416389465,2319.420166015625,2601.8681640625,2587
peshawar_west_calib_4p39km2,2025-11-23,0.7269383969666466,27.274538688801826,0.078125,55.4848789655273,165.898949664761,-0.6552883386611938,2419.02392578125,2633.1171875,2587
peshawar_west_calib_4p39km2,2025-11-25,1.1486357983348128,27.75362689486701,0.07291666666666667,55.8992999225827,165.876109305034,-0.6387083530426025,2408.046875,2666.974853515625,2585
